repo_full_name,login,name,num_commits,additions,deletions,avg_additions_per_commit,avg_deletions_per_commit,is_bot
CodeForAfrica/sensors.AFRICA,kilemensi,Clemence Kyara,104,27585,47316,265.24,454.96,False
CodeForAfrica/sensors.AFRICA,gideonmaina,Giddie,3,105,14,35.0,4.67,False
CodeForAfrica/sensors.AFRICA,thepsalmist,Xavier Frankline Odhiambo,2,15368,512,7684.0,256.0,False
CodeForAfrica/sensors.AFRICA,m453h,Michael Hudson Nkotagu,5,58,23,11.6,4.6,False
CodeForAfrica/sensors.AFRICA,thepsalmist,Xavier Frankline,17,19432,4940,1143.06,290.59,False
CodeForAfrica/sensors.AFRICA,usmanbiu,usmanbiu,4,26,23,6.5,5.75,False
CodeForAfrica/sensors.AFRICA,dependabot[bot],dependabot[bot],33,2735,1818,82.88,55.09,True
CodeForAfrica/sensors.AFRICA,kilemensi,kilemensi,31,1558,846,50.26,27.29,False
CodeForAfrica/sensors.AFRICA,,Code for Africa,5,14,14,2.8,2.8,False
CodeForAfrica/sensors.AFRICA,kelvinkipruto,Kipruto,29,14457,14155,498.52,488.1,False
CodeForAfrica/sensors.AFRICA,koechkevin,KEVIN KOECH,4,45,11,11.25,2.75,False
CodeForAfrica/sensors.AFRICA,esirK,Isaiah King'ori,1,152,4,152.0,4.0,False
CodeForAfrica/sensors.AFRICA,esirK,esir,11,168,20,15.27,1.82,False
CodeForAfrica/sensors.AFRICA,,Brenda Nyokabi Bucha,16,3687,14787,230.44,924.19,False
CodeForAfrica/sensors.AFRICA,nerdlet,Brenda Nyokabi Bucha,112,25959,50210,231.78,448.3,False
CodeForAfrica/sensors.AFRICA,KobbyMmo,Obed Amoasi,7,7444,8334,1063.43,1190.57,False
CodeForAfrica/sensors.AFRICA,dependabot-preview[bot],dependabot-preview[bot],5,457,26,91.4,5.2,True
CodeForAfrica/sensors.AFRICA,mtuchi,mtuchi,3,41,35,13.67,11.67,False
CodeForAfrica/sensors.AFRICA,karimkawambwa,Karim Kawambwa,11,494,252,44.91,22.91,False
CodeForAfrica/sensors.AFRICA,chegejames,chege james,3,22,27,7.33,9.0,False
CodeForAfrica/sensors.AFRICA,DavidLemayian,David Lemayian,12,14514,2221,1209.5,185.08,False
CodeForAfrica/sensors.AFRICA,snyk-bot,Snyk bot,1,1,1,1.0,1.0,True
CodeForAfrica/sensors.AFRICA,DavidLemayian,David Lemayian,1,1,1,1.0,1.0,False
CodeForAfrica/ui,claude,Claude,1,0,0,0.0,0.0,False
CodeForAfrica/ui,github-advanced-security[bot],,3,0,0,0.0,0.0,True
CodeForAfrica/ui,xnbchd,kelvin,4,0,0,0.0,0.0,False
CodeForAfrica/ui,github-actions[bot],,6,0,0,0.0,0.0,True
CodeForAfrica/ui,DavidTheProgrammer,Muma,6,0,0,0.0,0.0,False
CodeForAfrica/ui,saminegash,Samuel Negash Hailu,14,0,0,0.0,0.0,False
CodeForAfrica/ui,KhadijaMahanga,Khadija Mahanga,22,0,0,0.0,0.0,False
CodeForAfrica/ui,VinneyJ,Vincent Otieno,33,0,0,0.0,0.0,False
CodeForAfrica/ui,thepsalmist,Xavier Frankline Odhiambo,45,0,0,0.0,0.0,False
CodeForAfrica/ui,dependabot-preview[bot],,79,0,0,0.0,0.0,True
CodeForAfrica/ui,dependabot[bot],,106,0,0,0.0,0.0,True
CodeForAfrica/ui,KobbyMmo,Obed Amoasi,229,0,0,0.0,0.0,False
CodeForAfrica/ui,gertie-sheshe,Gertrude,327,0,0,0.0,0.0,False
CodeForAfrica/ui,m453h,Michael Hudson Nkotagu,382,0,0,0.0,0.0,False
CodeForAfrica/ui,esirK,Isaiah King'ori,401,0,0,0.0,0.0,False
CodeForAfrica/ui,nerdlet,Brenda Nyokabi Bucha,1018,0,0,0.0,0.0,False
CodeForAfrica/ui,koechkevin,KEVIN KOECH,1682,0,0,0.0,0.0,False
CodeForAfrica/ui,kelvinkipruto,Kipruto,2619,0,0,0.0,0.0,False
CodeForAfrica/ui,kilemensi,Clemence Kyara,3223,0,0,0.0,0.0,False
codeforjapan/BirdXplorer,ayuki-joto,ayuki,205,24472,7300,119.38,35.61,False
codeforjapan/BirdXplorer,yu23ki14,Yuki Kawabe,188,47196,8625,251.04,45.88,False
codeforjapan/BirdXplorer,claude[bot],claude[bot],1,1,1,1.0,1.0,True
codeforjapan/BirdXplorer,devin-ai-integration[bot],Devin AI,14,1988,1020,142.0,72.86,True
codeforjapan/BirdXplorer,osoken,osoken,37,1115,382,30.14,10.32,False
codeforjapan/BirdXplorer,osoken,Takeshi OSOEKAWA,6,114,66,19.0,11.0,False
codeforjapan/BirdXplorer,sushichan044,Kentaro Suzuki,39,1396,392,35.79,10.05,False
codeforjapan/BirdXplorer,iazzenma,jasta,10,89,56,8.9,5.6,False
codeforjapan/decidim-cfj,ayuki-joto,ayuki,275,36718,18373,133.52,66.81,False
codeforjapan/decidim-cfj,takahashim,takahashim,175,10002,1676,57.15,9.58,False
codeforjapan/decidim-cfj,github-actions[bot],github-actions[bot],42,447,0,10.64,0.0,True
codeforjapan/decidim-cfj,dependabot[bot],dependabot[bot],4,12,12,3.0,3.0,True
codeforjapan/decidim-cfj,sion908,Sion908,3,9,9,3.0,3.0,False
codeforjapan/decidim-cfj,takahashim,Masayoshi Takahashi,1,91,19,91.0,19.0,False
g0v/tw-rental-house-data,ddio,ddio,369,153394,52747,415.7,142.95,False
g0v/tw-rental-house-data,TedLin1993,Ted,1,1,1,1.0,1.0,False
g0v/tw-rental-house-data,Lee-W,Wei Lee,1,1,1,1.0,1.0,False
g0v/tw-rental-house-data,tan-i-ham,Yi-Han Chen,1,1,1,1.0,1.0,False
g0v/tw-rental-house-data,tim5ji6,Eating卓,2,268,0,134.0,0.0,False
g0v/tw-rental-house-data,chunyenHuang,John Huang,1,1,1,1.0,1.0,False
g0v/tw-rental-house-data,dependabot[bot],dependabot[bot],5,68,37,13.6,7.4,True
g0v/tw-rental-house-data,eala,eala,1,0,1,0.0,1.0,False
g0v/tw-rental-house-data,yellowsoar,yellowsoar,2,552,1,276.0,0.5,False
codeforbielefeld/baumbie,ViliaZ,Vilia,1,5432,5492,5432.0,5492.0,False
codeforbielefeld/baumbie,HelenBielawa,Helen Bielawa,39,99300,6982,2546.15,179.03,False
codeforbielefeld/baumbie,HelenBielawa,HelenBielawa,5,2582,1240,516.4,248.0,False
codeforbielefeld/baumbie,barooney,Daniel Baron,30,9177,20693,305.9,689.77,False
codeforbielefeld/baumbie,andreascansee,andreascansee,25,5391,6099,215.64,243.96,False
codeforbielefeld/baumbie,andreascansee,andreasCanSee,135,19054,14977,141.14,110.94,False
codeforbielefeld/baumbie,barooney,Daniel Baron,3,1412,165,470.67,55.0,False
codeforbielefeld/baumbie,ViliaZ,ViliaZ,12,1390,185,115.83,15.42,False
codeforbielefeld/baumbie,amirvba,amir,1,3,3,3.0,3.0,False
codeforbielefeld/baumbie,ViliaDT,ViliaDT,1,57,30,57.0,30.0,False
codeforbielefeld/baumbie,andreascansee,andreasCanSee,2,3635,404,1817.5,202.0,False
codeforbielefeld/baumbie,jjob-saydo,Jean Saydo,9,1025,307,113.89,34.11,False
codeforbielefeld/losdb,marcelotto,Marcel Otto,27,414096,180023,15336.89,6667.52,False
codeforbielefeld/losdb,HelenBielawa,HelenBielawa,1,8,0,8.0,0.0,False
codeformuenster/klimawatch,digital-codes,Andreas Kugel,9,169,112,18.78,12.44,False
codeformuenster/klimawatch,silberzwiebel,kartoffelsalat,51,39492,5844,774.35,114.59,False
codeformuenster/klimawatch,dependabot[bot],dependabot[bot],29,744,422,25.66,14.55,True
codeformuenster/klimawatch,saerdnaer,Andreas Hubel,1,3,3,3.0,3.0,False
codeformuenster/klimawatch,thunfischtoast,Christian,10,5982,794,598.2,79.4,False
codeformuenster/klimawatch,chk1,Christoph Kisfeld,1,1,1,1.0,1.0,False
codeformuenster/klimawatch,jayAitch256,Jan Hauke,2,173,5,86.5,2.5,False
codeformuenster/klimawatch,ubergesundheit,Gerald Pape,3,5,3,1.67,1.0,False
codeformuenster/klimawatch,Luensche,Björn Engel,2,147,2,73.5,1.0,False
codeformuenster/klimawatch,mwunderlich,Martin Wunderlich,1,157,2,157.0,2.0,False
codeformuenster/klimawatch,lhm,Lars Mai,8,444,74,55.5,9.25,False
codeformuenster/klimawatch,jonek,Johannes Eickhold,1,31,0,31.0,0.0,False
codeformuenster/klimawatch,TomThats,TomThats,2,350,18,175.0,9.0,False
codeformuenster/klimawatch,ccauet,Christophe Cauet,1,136,0,136.0,0.0,False
codeformuenster/klimawatch,marcel12bell,Marcel Belledin,9,19465,845,2162.78,93.89,False
codeformuenster/klimawatch,thunfischtoast,Christian Römer,6,284,261,47.33,43.5,False
codeformuenster/klimawatch,jonek,Johannes Eickhold,1,69,0,69.0,0.0,False
codeformuenster/klimawatch,ubergesundheit,ubergesundheit,27,11689,765,432.93,28.33,False
codeformuenster/klimawatch,silberzwiebel,Thomas Kluth,99,30798,26326,311.09,265.92,False
codeformuenster/klimawatch,MTRNord,Marcel,1,2,2,2.0,2.0,False
codeforberlin/we-count,elklaassen,elklaassen,261,36382,46950,139.39,179.89,False
codeforberlin/we-count,behrisch,Michael Behrisch,224,38928,39311,173.79,175.5,False
codeforberlin/we-count,behrisch,Michael Behrisch,1,0,0,0.0,0.0,False
codeforberlin/we-count,elklaassen,elklaassen,11,23653,4,2150.27,0.36,False
codeforberlin/we-count,kshitij10496,Kshitij Saraogi,3,39,1,13.0,0.33,False
openlegaldata/oldp,github-actions[bot],github-actions[bot],21,42,42,2.0,2.0,True
openlegaldata/oldp,malteos,malteos,69,79883,40589,1157.72,588.25,False
openlegaldata/oldp,malteos,malteos,7,54,40,7.71,5.71,False
openlegaldata/oldp,malteosbot,malteosbot,3,1117,62,372.33,20.67,True
openlegaldata/oldp,timgrein,Tim Grein,2,8,3,4.0,1.5,False
openlegaldata/oldp,malteos,malte.ostendorff@telekom.de,3,56,25,18.67,8.33,False
openlegaldata/oldp,lithu810,lithu810,1,2,2,2.0,2.0,False
openlegaldata/oldp,,malteos,2,57,32,28.5,16.0,False
openlegaldata/oldp,malteos,malteos,30,5445,5574,181.5,185.8,False
openlegaldata/oldp,dependabot[bot],dependabot[bot],9,41,41,4.56,4.56,True
openlegaldata/oldp,snyk-bot,snyk-bot,3,24,17,8.0,5.67,True
openlegaldata/oldp,,Uli Stärk,4,5,3,1.25,0.75,False
openlegaldata/oldp,,snyk-test,1,4,18,4.0,18.0,False
openlegaldata/oldp,malteos,mschwarzer,241,152183,72766,631.46,301.93,False
openlegaldata/oldp,langhabel,langhabel,15,7150,2683,476.67,178.87,False
openlegaldata/oldp,,Malte,6,2687,247,447.83,41.17,False
openlegaldata/oldp,t-blume,Till Blume,1,2,0,2.0,0.0,False
openlegaldata/oldp,,Jonas Langhabel,2,539,9,269.5,4.5,False
openlegaldata/oldp,ImgBotApp,ImgBotApp,1,0,0,0.0,0.0,True
oklabflensburg/open-emergency-map,p3t3r67x0,Aurelius Wendelken,7,6467,17,923.86,2.43,False
oklabflensburg/open-emergency-map,p3t3r67x0,Open Data Coder,2,123,1,61.5,0.5,False
oklabflensburg/oddfl,p3t3r67x0,Aurelius Wendelken,95,9817,3436,103.34,36.17,False
oklabflensburg/oddfl,roaldchristesen,Roald Christesen,9,141,30,15.67,3.33,False
oklabflensburg/oddfl,p3t3r67x0,Open Data Coder,1,29,28,29.0,28.0,False
oklabflensburg/oddfl,midzer,midzer,6,223,78,37.17,13.0,False
oklabflensburg/open-parcel-map,p3t3r67x0,Aurelius Wendelken,25,53675,1263,2147.0,50.52,False
oklabflensburg/open-parcel-map,p3t3r67x0,Open Data Coder,1,114,151,114.0,151.0,False
oklabflensburg/open-parcel-map,dependabot[bot],dependabot[bot],1,114,151,114.0,151.0,True
oklabflensburg/open-biotope-map,p3t3r67x0,Aurelius Wendelken,61,8922,1500,146.26,24.59,False
oklabflensburg/open-biotope-map,p3t3r67x0,Open Data Coder,1,121,0,121.0,0.0,False
oklabflensburg/open-school-map,p3t3r67x0,Aurelius Wendelken,122,27640,12266,226.56,100.54,False
oklabflensburg/open-school-map,roaldchristesen,Roald Christesen,1,9,9,9.0,9.0,False
oklabflensburg/open-school-map,p3t3r67x0,Open Data Coder,1,122,0,122.0,0.0,False
oklabflensburg/open-data-api,p3t3r67x0,Aurelius Wendelken,261,89654,9521,343.5,36.48,False
oklabflensburg/open-data-api,sonnenteich,sonnenteich,1,64,2,64.0,2.0,False
oklabflensburg/open-data-api,sonnenteich,sonnenteich,4,77,15,19.25,3.75,False
oklabflensburg/open-data-api,roaldchristesen,Roald Christesen,1,148,0,148.0,0.0,False
oklabflensburg/open-data-api,roaldchristesen,Roald,2,99,1,49.5,0.5,False
oklabflensburg/open-data-api,Philzen,Philzen,2,2,2,1.0,1.0,False
oklabflensburg/open-data-api,p3t3r67x0,Open Data Coder,1,123,0,123.0,0.0,False
oklabflensburg/open-recycling-map,p3t3r67x0,Aurelius Wendelken,35,10934,9619,312.4,274.83,False
oklabflensburg/open-recycling-map,p3t3r67x0,Open Data Coder,1,123,0,123.0,0.0,False
oklabflensburg/open-trees-map,p3t3r67x0,Open Data Coder,6,291,14,48.5,2.33,False
oklabflensburg/open-trees-map,p3t3r67x0,Aurelius Wendelken,76,524585,230580,6902.43,3033.95,False
oklabflensburg/open-trees-map,roaldchristesen,Roald Christesen,3,18714,13,6238.0,4.33,False
oklabflensburg/open-trees-map,Pfannkuchensack,Alexander Eichhorn,3,42,13,14.0,4.33,False
oklabflensburg/open-trees-map,dbo-monomorph,monomorph,1,32,2,32.0,2.0,False
oklabflensburg/open-trees-map,SteffensKunst,Programmierlauch,5,169,40,33.8,8.0,False
oklabflensburg/open-trees-map,Pfannkuchensack,Alexander Eichhorn,5,16728,233,3345.6,46.6,False
oklabflensburg/open-monuments-map,p3t3r67x0,Open Data Coder,10,338,42,33.8,4.2,False
oklabflensburg/open-monuments-map,p3t3r67x0,Aurelius Wendelken,273,543575,290138,1991.12,1062.78,False
oklabflensburg/open-monuments-map,Copilot,copilot-swe-agent[bot],2,19,31,9.5,15.5,False
oklabflensburg/open-monuments-map,dependabot[bot],dependabot[bot],5,5,5,1.0,1.0,True
oklabflensburg/open-monuments-map,roaldchristesen,Roald Christesen,2,8,7,4.0,3.5,False
codeforcologne/Denkmal-4D-Koeln,OpenDEM,OpenDEM,23,5931,297,257.87,12.91,False
codeforcologne/Denkmal-4D-Koeln,ErtanOz,ErtanOz,14,18,9,1.29,0.64,False
codeforcologne/Denkmal-4D-Koeln,gorkemkurban,Görkem Kurban,2,3,1,1.5,0.5,False
CodeforLeipzig/weihnachtsmarktkarte,joergreichert,Jörg Reichert,80,172564,172934,2157.05,2161.68,False
CodeforLeipzig/weihnachtsmarktkarte,renovate[bot],renovate[bot],13,267,159,20.54,12.23,True
CodeforLeipzig/weihnachtsmarktkarte,joergreichert,Jörg Reichert,102,196452,61956,1926.0,607.41,False
CodeforLeipzig/weihnachtsmarktkarte,hanshack,Hans Hack,24,822,1218,34.25,50.75,False
CodeforLeipzig/weihnachtsmarktkarte,hanshack,hhack,81,16003,2800,197.57,34.57,False
CodeforLeipzig/weihnachtsmarktkarte,KlemensM,Klemens,24,726,518,30.25,21.58,False
CodeforLeipzig/weihnachtsmarktkarte,Lisa-Stubert,Lisa-Stubert,25,1532,1041,61.28,41.64,False
CodeforLeipzig/weihnachtsmarktkarte,Lisa-Stubert,Lisa-Stubert,55,2264,1401,41.16,25.47,False
CodeforLeipzig/weihnachtsmarktkarte,annameide,anna,13,8,0,0.62,0.0,False
CodeforLeipzig/weihnachtsmarktkarte,ester-t-s,Ester,24,1152,449,48.0,18.71,False
CodeforLeipzig/weihnachtsmarktkarte,dnsos,Dennis Ostendorf,1,0,4,0.0,4.0,False
CodeforLeipzig/weihnachtsmarktkarte,allcontributors[bot],allcontributors[bot],12,80,12,6.67,1.0,True
CodeforLeipzig/leipziggiesst,joergreichert,Jörg Reichert,110,59194,58624,538.13,532.95,False
CodeforLeipzig/leipziggiesst,joergreichert,Jörg Reichert,178,256523,1153308,1441.14,6479.26,False
CodeforLeipzig/leipziggiesst,georghans,g hans,1,0,2,0.0,2.0,False
CodeforLeipzig/leipziggiesst,NucsuM,Robert Schmidt,1,2,1,2.0,1.0,False
CodeforLeipzig/leipziggiesst,ff6347,ff6347,32,16332,9822,510.38,306.94,False
CodeforLeipzig/leipziggiesst,vogelino,Lucas Vogel,10,23914,43534,2391.4,4353.4,False
CodeforLeipzig/leipziggiesst,vogelino,Lucas Vogel,121,50967,45607,421.21,376.92,False
CodeforLeipzig/leipziggiesst,dnsos,Dennis Ostendorf,11,14735,8735,1339.55,794.09,False
CodeforLeipzig/leipziggiesst,,tsboter,5,16,14,3.2,2.8,False
CodeforLeipzig/leipziggiesst,lucasoeth,lucasoeth,2,460,117,230.0,58.5,False
CodeforLeipzig/leipziggiesst,lucasoeth,Lucas Soeth,18,14570,8640,809.44,480.0,False
CodeforLeipzig/leipziggiesst,dnsos,Dennis Ostendorf,10,83,41,8.3,4.1,False
CodeforLeipzig/leipziggiesst,ff6347,Fabian Morón Zirfas,1,20,16,20.0,16.0,False
code-for-magdeburg/StadtratWatch-web,JensWinter,Jens Winter-Hübenthal,2,102106,934,51053.0,467.0,False
code-for-magdeburg/StadtratWatch-web,,Jens Winter-Huebenthal,244,2146445,156867,8796.91,642.9,False
code-for-magdeburg/StadtratWatch-web,JensWinter,Jens Winter-Hübenthal,142,6376255,4748268,44903.2,33438.51,False
code-for-magdeburg/StadtratWatch-web,Ra-Na,rana is spanish for frog,1,1,1,1.0,1.0,False
VoteIT/voteit_frontend,schyffel,Johan Schiff,498,31277,24856,62.81,49.91,False
VoteIT/voteit_frontend,dependabot[bot],dependabot[bot],1,6,6,6.0,6.0,True
VoteIT/voteit_frontend,robinharms,Robin Harms Oredsson,1,2,2,2.0,2.0,False
digidemlab/decidim-census,PierreMesure,Pierre Mesure (Github Actions),500,61261,38970,122.52,77.94,False
meshtastic/firmware,Solarvortx,Solanaceae,6,0,0,0.0,0.0,False
meshtastic/firmware,puzzled-pancake,,6,0,0,0.0,0.0,False
meshtastic/firmware,jcyrio,Cyrio,6,0,0,0.0,0.0,False
meshtastic/firmware,EricSesterhennX41,Eric Sesterhenn,6,0,0,0.0,0.0,False
meshtastic/firmware,aHVzY2g,,6,0,0,0.0,0.0,False
meshtastic/firmware,isseysandei,,6,0,0,0.0,0.0,False
meshtastic/firmware,jake-b,,6,0,0,0.0,0.0,False
meshtastic/firmware,mehuman,Mark Huson,6,0,0,0.0,0.0,False
meshtastic/firmware,erayd,Erayd,6,0,0,0.0,0.0,False
meshtastic/firmware,IZ1IVA,,7,0,0,0.0,0.0,False
meshtastic/firmware,loodydo,,7,0,0,0.0,0.0,False
meshtastic/firmware,charlieh0tel,Christopher Hoover,7,0,0,0.0,0.0,False
meshtastic/firmware,lesykm,Mykhailo Lesyk,7,0,0,0.0,0.0,False
meshtastic/firmware,jasonbcox,Jason B. Cox,7,0,0,0.0,0.0,False
meshtastic/firmware,mskvortsov,,8,0,0,0.0,0.0,False
meshtastic/firmware,claesg,,8,0,0,0.0,0.0,False
meshtastic/firmware,augustozanellato,Augusto Zanellato,8,0,0,0.0,0.0,False
meshtastic/firmware,Krezalis,Krezalis,8,0,0,0.0,0.0,False
meshtastic/firmware,slavino,Slavomir Hustaty,8,0,0,0.0,0.0,False
meshtastic/firmware,thoherr,Thomas Herrmann,8,0,0,0.0,0.0,False
meshtastic/firmware,mrvdb,Marcel van der Boom,8,0,0,0.0,0.0,False
meshtastic/firmware,And137,,9,0,0,0.0,0.0,False
meshtastic/firmware,RCGV1,Benjamin Faershtein,9,0,0,0.0,0.0,False
meshtastic/firmware,nightjoker7,,9,0,0,0.0,0.0,False
meshtastic/firmware,Heltec-Aaron-Lee,Aaron.Lee,9,0,0,0.0,0.0,False
meshtastic/firmware,macvenez,Marco Veneziano,9,0,0,0.0,0.0,False
meshtastic/firmware,DaneEvans,Dane Evans,9,0,0,0.0,0.0,False
meshtastic/firmware,wnagele,Wolfgang Nagele,9,0,0,0.0,0.0,False
meshtastic/firmware,titan098,David Ellefsen,9,0,0,0.0,0.0,False
meshtastic/firmware,Dr-Gandalf,Jorge Castillo,10,0,0,0.0,0.0,False
meshtastic/firmware,GPSFan,Ken McGuire,10,0,0,0.0,0.0,False
meshtastic/firmware,linagee,,10,0,0,0.0,0.0,False
meshtastic/firmware,RicInNewMexico,Ric In New Mexico,11,0,0,0.0,0.0,False
meshtastic/firmware,dependabot[bot],,11,0,0,0.0,0.0,True
meshtastic/firmware,syund,,11,0,0,0.0,0.0,False
meshtastic/firmware,ThatKalle,Kalle Lilja,11,0,0,0.0,0.0,False
meshtastic/firmware,mrekin,Max,11,0,0,0.0,0.0,False
meshtastic/firmware,tavdog,Tavis,11,0,0,0.0,0.0,False
meshtastic/firmware,oseiler2,Oliver Seiler,11,0,0,0.0,0.0,False
meshtastic/firmware,cpatulea,Catalin Patulea,11,0,0,0.0,0.0,False
meshtastic/firmware,Dafeman,,12,0,0,0.0,0.0,False
meshtastic/firmware,BeardyWalrus,,12,0,0,0.0,0.0,False
meshtastic/firmware,,,13,0,0,0.0,0.0,False
meshtastic/firmware,scruplelesswizard,Jason Murray,14,0,0,0.0,0.0,False
meshtastic/firmware,dhskinner,David,14,0,0,0.0,0.0,False
meshtastic/firmware,whywilson,Wilson,15,0,0,0.0,0.0,False
meshtastic/firmware,oscgonfer,oscgonfer,15,0,0,0.0,0.0,False
meshtastic/firmware,garthvh,Garth Vander Houwen,15,0,0,0.0,0.0,False
meshtastic/firmware,girtsf,Girts,15,0,0,0.0,0.0,False
meshtastic/firmware,claude,Claude,15,0,0,0.0,0.0,False
meshtastic/firmware,vfurman-gh,,16,0,0,0.0,0.0,False
meshtastic/firmware,weebl2000,Wessel,16,0,0,0.0,0.0,False
meshtastic/firmware,DanielCao0,Daniel.Cao,17,0,0,0.0,0.0,False
meshtastic/firmware,gjelsoe,Michael Gjelsø,17,0,0,0.0,0.0,False
meshtastic/firmware,joshpirihi,,18,0,0,0.0,0.0,False
meshtastic/firmware,Dylanliacc,dylanli,19,0,0,0.0,0.0,False
meshtastic/firmware,beegee-tokyo,Bernd Giesecke,19,0,0,0.0,0.0,False
meshtastic/firmware,code8buster,,20,0,0,0.0,0.0,False
meshtastic/firmware,Links2004,Markus,20,0,0,0.0,0.0,False
meshtastic/firmware,S5NC,,21,0,0,0.0,0.0,False
meshtastic/firmware,h3lix1,Clive Blackledge,21,0,0,0.0,0.0,False
meshtastic/firmware,costonisp,co sto,21,0,0,0.0,0.0,False
meshtastic/firmware,Mictronics,,23,0,0,0.0,0.0,False
meshtastic/firmware,prampec,Balázs Kelemen,26,0,0,0.0,0.0,False
meshtastic/firmware,D4rk4,Dmitry Galenko,27,0,0,0.0,0.0,False
meshtastic/firmware,Quency-D,,29,0,0,0.0,0.0,False
meshtastic/firmware,Stary2001,Chloe Bethel,29,0,0,0.0,0.0,False
meshtastic/firmware,andrekir,Andre K,30,0,0,0.0,0.0,False
meshtastic/firmware,osmanovv,Vladislav Osmanov,31,0,0,0.0,0.0,False
meshtastic/firmware,WillyJL,WillyJL,32,0,0,0.0,0.0,False
meshtastic/firmware,rcarteraz,rcarteraz,34,0,0,0.0,0.0,False
meshtastic/firmware,Professr,Ellie H,34,0,0,0.0,0.0,False
meshtastic/firmware,garethhcoleman,Gareth Coleman,35,0,0,0.0,0.0,False
meshtastic/firmware,Jorropo,,36,0,0,0.0,0.0,False
meshtastic/firmware,crossan007,Charles Crossan,36,0,0,0.0,0.0,False
meshtastic/firmware,compumike,Mike Robbins,36,0,0,0.0,0.0,False
meshtastic/firmware,esev,Eric Severance,37,0,0,0.0,0.0,False
meshtastic/firmware,a-f-G-U-C,,38,0,0,0.0,0.0,False
meshtastic/firmware,ndoo,Andrew Yong,44,0,0,0.0,0.0,False
meshtastic/firmware,NomDeTom,Tom,51,0,0,0.0,0.0,False
meshtastic/firmware,lewisxhe,Lewis He,59,0,0,0.0,0.0,False
meshtastic/firmware,mkinney,,59,0,0,0.0,0.0,False
meshtastic/firmware,HarukiToreda,HarukiToreda,74,0,0,0.0,0.0,False
meshtastic/firmware,ford-jones,inertia,91,0,0,0.0,0.0,False
meshtastic/firmware,markbirss,Mark Trevor Birss,105,0,0,0.0,0.0,False
meshtastic/firmware,Xaositek,Jason P,114,0,0,0.0,0.0,False
meshtastic/firmware,todd-herbert,,127,0,0,0.0,0.0,False
meshtastic/firmware,,,137,0,0,0.0,0.0,False
meshtastic/firmware,mverch67,Manuel,147,0,0,0.0,0.0,False
meshtastic/firmware,sachaw,Sacha Weatherstone,175,0,0,0.0,0.0,False
meshtastic/firmware,renovate[bot],,259,0,0,0.0,0.0,True
meshtastic/firmware,fifieldt,Tom Fifield,268,0,0,0.0,0.0,False
meshtastic/firmware,GUVWAF,,301,0,0,0.0,0.0,False
meshtastic/firmware,vidplace7,Austin,395,0,0,0.0,0.0,False
meshtastic/firmware,github-actions[bot],,548,0,0,0.0,0.0,True
meshtastic/firmware,jp-bennett,Jonathan Bennett,685,0,0,0.0,0.0,False
meshtastic/firmware,mc-hamster,Jm Casler,1155,0,0,0.0,0.0,False
meshtastic/firmware,caveman99,Thomas Göttgens,1913,0,0,0.0,0.0,False
meshtastic/firmware,geeksville,geeksville,2162,0,0,0.0,0.0,False
meshtastic/firmware,thebentern,Ben Meadors,2954,0,0,0.0,0.0,False
meshtastic/Meshtastic-Android,github-actions[bot],github-actions[bot],67,877,591,13.09,8.82,True
meshtastic/Meshtastic-Android,jamesarich,James Rich,292,245882,71822,842.06,245.97,False
meshtastic/Meshtastic-Android,renovate[bot],renovate[bot],126,224,222,1.78,1.76,True
meshtastic/Meshtastic-Android,thebentern,Ben Meadors,1,7604,1766,7604.0,1766.0,False
meshtastic/Meshtastic-Android,vidplace7,Austin,5,378,13,75.6,2.6,False
meshtastic/Meshtastic-Android,Copilot,Copilot,3,251,27,83.67,9.0,False
meshtastic/Meshtastic-Android,somenice,Andrew Smith,1,3,2,3.0,2.0,False
meshtastic/Meshtastic-Android,jamesarich,James Rich,1,2,2,2.0,2.0,False
meshtastic/Meshtastic-Android,elagin,Pavel,1,3,1,3.0,1.0,False
meshtastic/Meshtastic-Android,riddlemd,Michael Riddle,1,9,0,9.0,0.0,False
meshtastic/Meshtastic-Android,zt64,Nick,1,2,0,2.0,0.0,False
meshtastic/Meshtastic-Android,jdogg172,jdogg172,1,296,7,296.0,7.0,False
meshtastic/web,Copilot,Copilot,1,3,0,3.0,0.0,False
meshtastic/web,dependabot[bot],dependabot[bot],13,3055,1992,235.0,153.23,True
meshtastic/web,nikolya-prodigy,NIKOLYA PRODIGY,1,880,909,880.0,909.0,False
meshtastic/web,mammuthus,mammuthus,1,17,17,17.0,17.0,False
meshtastic/web,danditomaso,Dan Ditomaso,296,214398,146185,724.32,493.87,False
meshtastic/web,fresh3nough,fre$h,1,116,89,116.0,89.0,False
meshtastic/web,weebl2000,Wessel,2,85,63,42.5,31.5,False
meshtastic/web,rj-xy,rj-xy,1,3,0,3.0,0.0,False
meshtastic/web,Pmmlabs,Alexey Stepanov,2,105,9,52.5,4.5,False
meshtastic/web,dzienisz,Kamil Dzieniszewski,2,301,122,150.5,61.0,False
meshtastic/web,github-actions[bot],github-actions[bot],20,98278,29623,4913.9,1481.15,True
meshtastic/web,zeozeozeo,zeo,1,5,1,5.0,1.0,False
meshtastic/web,jsacrist,jsacrist,1,15,1,15.0,1.0,False
meshtastic/web,philon-,Jeremy Gallant,45,17835,7964,396.33,176.98,False
meshtastic/web,benallfree,Ben Allfree,1,2,1,2.0,1.0,False
