repo_full_name,login,degree_centrality,betweenness_centrality,classification,num_collaborators
codeforamerica/form-flow,jnf,0.25,0.0,periphery,1
codeforamerica/form-flow,mtodd-cfa,0.25,0.0,periphery,1
codeforamerica/vita-min,spompea-cfa,0.5714,0.0635,core,4
codeforamerica/vita-min,DrewProebstel,0.4286,0.0,periphery,3
codeforamerica/vita-min,embarnard,0.5714,0.0635,core,4
codeforamerica/vita-min,tahsinaislam,0.5714,0.0635,core,4
codeforamerica/vita-min,martha-brandt,0.8571,0.7143,core,6
codeforamerica/vita-min,anisharamnani,0.1429,0.0,periphery,1
codeforamerica/vita-min,mrotondo,0.1429,0.0,periphery,1
codeforamerica/vita-min,jachan,0.1429,0.0,periphery,1
codeforamerica/tofu-modules-aws-serverless-database,jamesiarmes,1.0,1.0,core,5
codeforamerica/tofu-modules-aws-serverless-database,robdiciuccio,0.2,0.0,periphery,1
codeforamerica/tofu-modules-aws-serverless-database,github-actions[bot],0.2,0.0,periphery,1
codeforamerica/tofu-modules-aws-serverless-database,copilot-pull-request-reviewer[bot],0.2,0.0,periphery,1
codeforamerica/tofu-modules-aws-serverless-database,github-advanced-security[bot],0.2,0.0,periphery,1
codeforamerica/tofu-modules-aws-serverless-database,powersurge360,0.2,0.0,periphery,1
codeforamerica/tax-benefits-backend,dfl,0.3077,0.0128,periphery,4
codeforamerica/tax-benefits-backend,tahsinaislam,0.5385,0.0688,core,7
codeforamerica/tax-benefits-backend,jamesiarmes,0.6923,0.1459,core,9
codeforamerica/tax-benefits-backend,mrotondo,0.8462,0.3596,core,11
codeforamerica/tax-benefits-backend,KathrynmHansen,0.1538,0.0,periphery,2
codeforamerica/tax-benefits-backend,nickedwards109,0.1538,0.0,periphery,2
codeforamerica/tax-benefits-backend,DrewProebstel,0.4615,0.0944,core,6
codeforamerica/tax-benefits-backend,powersurge360,0.4615,0.1613,core,6
codeforamerica/tax-benefits-backend,anisharamnani,0.3846,0.0111,core,5
codeforamerica/tax-benefits-backend,jnf,0.1538,0.0,periphery,2
codeforamerica/tax-benefits-backend,robdiciuccio,0.3077,0.053,periphery,4
codeforamerica/tax-benefits-backend,martha-brandt,0.1538,0.0032,periphery,2
codeforamerica/tax-benefits-backend,github-advanced-security[bot],0.0769,0.0,periphery,1
codeforamerica/tax-benefits-backend,jenny-heath,0.2308,0.0,periphery,3
codeforamerica/pya,DrewProebstel,0.6,0.2778,core,6
codeforamerica/pya,mrotondo,0.8,0.5333,core,8
codeforamerica/pya,tahsinaislam,0.2,0.0,periphery,2
codeforamerica/pya,dependabot[bot],0.1,0.0,periphery,1
codeforamerica/pya,anisharamnani,0.3,0.0,core,3
codeforamerica/pya,jamesiarmes,0.2,0.0,periphery,2
codeforamerica/pya,robdiciuccio,0.1,0.0,periphery,1
codeforamerica/pya,powersurge360,0.5,0.2333,core,5
codeforamerica/pya,martha-brandt,0.2,0.0,periphery,2
codeforamerica/pya,embarnard,0.1,0.0,periphery,1
codeforamerica/pya,jenny-heath,0.1,0.0,periphery,1
codeforamerica/honeycrisp-gem,jnf,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,mrotondo,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,arinchoi03,0.3684,0.4016,core,7
codeforamerica/honeycrisp-gem,powersurge360,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,mmazanec22,0.1053,0.0214,periphery,2
codeforamerica/honeycrisp-gem,jenny-heath,0.1053,0.0224,periphery,2
codeforamerica/honeycrisp-gem,stroopwafel79,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,Montana,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,sree-cfa,0.1053,0.0,periphery,2
codeforamerica/honeycrisp-gem,cy-by,0.1579,0.1053,core,3
codeforamerica/honeycrisp-gem,ash-rc,0.2632,0.3255,core,5
codeforamerica/honeycrisp-gem,bengolder,0.1579,0.1355,core,3
codeforamerica/honeycrisp-gem,fionatagious,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,hartsick,0.3158,0.2641,core,6
codeforamerica/honeycrisp-gem,bensheldon,0.1579,0.0263,core,3
codeforamerica/honeycrisp-gem,ericwbailey,0.0526,0.0,periphery,1
codeforamerica/honeycrisp-gem,lkogler,0.1579,0.0965,core,3
codeforamerica/honeycrisp-gem,bytheway875,0.1053,0.0224,periphery,2
codeforamerica/honeycrisp-gem,wschaefer,0.1053,0.0,periphery,2
codeforamerica/honeycrisp-gem,anule,0.0526,0.0,periphery,1
codeforamerica/asap_pdf,lkacenja,1.0,1.0,core,3
codeforamerica/asap_pdf,4dh,0.3333,0.0,periphery,1
codeforamerica/asap_pdf,allisonmorgan,0.3333,0.0,periphery,1
codeforamerica/asap_pdf,embarnard,0.3333,0.0,periphery,1
codeforamerica/document-transfer-service,jamesiarmes,1.0,1.0,core,4
codeforamerica/document-transfer-service,cram-cfa,0.25,0.0,periphery,1
codeforamerica/document-transfer-service,cy-by,0.25,0.0,periphery,1
codeforamerica/document-transfer-service,ShaynaCummings,0.25,0.0,periphery,1
codeforamerica/document-transfer-service,enyia21,0.25,0.0,periphery,1
codeforjapan/BirdXplorer,yu23ki14,0.8,0.9,core,4
codeforjapan/BirdXplorer,ayuki-joto,0.4,0.4,core,2
codeforjapan/BirdXplorer,osoken,0.2,0.0,periphery,1
codeforjapan/BirdXplorer,sushichan044,0.2,0.0,periphery,1
codeforjapan/BirdXplorer,stasfilin,0.2,0.0,periphery,1
codeforjapan/BirdXplorer,devin-ai-integration[bot],0.2,0.0,periphery,1
meshtastic/Meshtastic-Android,jamesarich,1.0,1.0,core,4
meshtastic/Meshtastic-Android,copilot-pull-request-reviewer[bot],0.25,0.0,periphery,1
meshtastic/Meshtastic-Android,somenice,0.25,0.0,periphery,1
meshtastic/Meshtastic-Android,riddlemd,0.25,0.0,periphery,1
meshtastic/Meshtastic-Android,copilot-swe-agent[bot],0.25,0.0,periphery,1
meshtastic/web,dependabot[bot],0.1667,0.0,periphery,2
meshtastic/web,danditomaso,1.0,0.8636,core,12
meshtastic/web,philon-,0.3333,0.0227,core,4
meshtastic/web,copilot-pull-request-reviewer[bot],0.3333,0.0227,core,4
meshtastic/web,nikolya-prodigy,0.0833,0.0,periphery,1
meshtastic/web,fresh3nough,0.0833,0.0,periphery,1
meshtastic/web,Pmmlabs,0.1667,0.0,periphery,2
meshtastic/web,dzienisz,0.1667,0.0,periphery,2
meshtastic/web,zeozeozeo,0.0833,0.0,periphery,1
meshtastic/web,jsacrist,0.0833,0.0,periphery,1
meshtastic/web,benallfree,0.1667,0.0,periphery,2
meshtastic/web,Azarattum,0.1667,0.0,periphery,2
meshtastic/web,github-actions[bot],0.1667,0.0,periphery,2
meshtastic/firmware,thebentern,0.375,0.1363,core,9
meshtastic/firmware,vidplace7,0.0833,0.003,periphery,2
meshtastic/firmware,giannoug,0.0833,0.0,periphery,2
meshtastic/firmware,copilot-pull-request-reviewer[bot],0.6667,0.5539,core,16
meshtastic/firmware,copilot-swe-agent[bot],0.0833,0.0,periphery,2
meshtastic/firmware,Xaositek,0.25,0.0242,core,6
meshtastic/firmware,ndoo,0.125,0.0833,core,3
meshtastic/firmware,Stary2001,0.0417,0.0,periphery,1
meshtastic/firmware,jp-bennett,0.3333,0.1462,core,8
meshtastic/firmware,Quency-D,0.0833,0.026,periphery,2
meshtastic/firmware,mverch67,0.1667,0.0888,core,4
meshtastic/firmware,nightjoker7,0.0833,0.0,periphery,2
meshtastic/firmware,HarukiToreda,0.375,0.1643,core,9
meshtastic/firmware,chatgpt-codex-connector[bot],0.0417,0.0,periphery,1
meshtastic/firmware,cpatulea,0.0833,0.0157,periphery,2
meshtastic/firmware,Emanuele-Mb,0.0417,0.0,periphery,1
meshtastic/firmware,theKorzh,0.0833,0.0052,periphery,2
meshtastic/firmware,fifieldt,0.2083,0.0356,core,5
meshtastic/firmware,rcd,0.0833,0.0,periphery,2
meshtastic/firmware,lewisxhe,0.0833,0.0,periphery,2
meshtastic/firmware,caveman99,0.1667,0.0833,core,4
meshtastic/firmware,Jorropo,0.0417,0.0,periphery,1
meshtastic/firmware,NomDeTom,0.0833,0.0,periphery,2
meshtastic/firmware,jaime-roldan,0.0417,0.0,periphery,1
meshtastic/firmware,Bandicoot,0.0417,0.0,periphery,1
civiform/civiform,shane-exygy,0.3333,0.0441,core,5
civiform/civiform,rockycodes,0.3333,0.0229,core,5
civiform/civiform,tallulahkay,0.5333,0.2375,core,8
civiform/civiform,melanie-exygy,0.5333,0.2587,core,8
civiform/civiform,gwendolyngoetz,0.4667,0.2054,core,7
civiform/civiform,swatkat1,0.2,0.0038,core,3
civiform/civiform,renovate[bot],0.4667,0.2848,core,7
civiform/civiform,dependabot[bot],0.1333,0.0,periphery,2
civiform/civiform,nb1701,0.0667,0.0,periphery,1
civiform/civiform,fernandez-jack,0.0667,0.0,periphery,1
civiform/civiform,bion,0.2,0.2476,core,3
civiform/civiform,AlvieH,0.1333,0.0,periphery,2
civiform/civiform,shanemc-goog,0.1333,0.1333,periphery,2
civiform/civiform,dkatzz,0.0667,0.0,periphery,1
civiform/civiform,CallaJune,0.0667,0.0,periphery,1
civiform/civiform,transifex-integration[bot],0.1333,0.0,periphery,2
iiab/iiab,jvonau,0.8571,0.369,core,6
iiab/iiab,Ark74,0.5714,0.0238,periphery,4
iiab/iiab,pachecocordovamoiseseduardo-byte,0.1429,0.0,periphery,1
iiab/iiab,orblivion,0.5714,0.0119,periphery,4
iiab/iiab,chapmanjacobd,0.7143,0.0357,core,5
iiab/iiab,ZachLiebl,0.2857,0.0,periphery,2
iiab/iiab,holta,0.8571,0.1548,core,6
iiab/iiab,Akatama,0.5714,0.0238,periphery,4
ForumMagnum/ForumMagnum,jimrandomh,0.5,0.0,periphery,3
ForumMagnum/ForumMagnum,b0b3rt,0.5,0.0,periphery,3
ForumMagnum/ForumMagnum,vercel[bot],1.0,0.8,core,6
ForumMagnum/ForumMagnum,oetherington,0.1667,0.0,periphery,1
ForumMagnum/ForumMagnum,s-cheng,0.1667,0.0,periphery,1
ForumMagnum/ForumMagnum,Discordius,0.5,0.0,periphery,3
ForumMagnum/ForumMagnum,skycrossman,0.1667,0.0,periphery,1
Significant-Gravitas/AutoGPT,Bentlybro,0.2,0.0024,core,5
Significant-Gravitas/AutoGPT,ntindle,0.88,0.6547,core,22
Significant-Gravitas/AutoGPT,coderabbitai[bot],0.4,0.0611,core,10
Significant-Gravitas/AutoGPT,itsababseh,0.24,0.022,core,6
Significant-Gravitas/AutoGPT,Torantulino,0.16,0.0018,core,4
Significant-Gravitas/AutoGPT,majdyz,0.48,0.1298,core,12
Significant-Gravitas/AutoGPT,sentry[bot],0.32,0.012,core,8
Significant-Gravitas/AutoGPT,0ubbe,0.36,0.0242,core,9
Significant-Gravitas/AutoGPT,Abhi1992002,0.28,0.0029,core,7
Significant-Gravitas/AutoGPT,autogpt-pr-reviewer[bot],0.24,0.0181,core,6
Significant-Gravitas/AutoGPT,kcze,0.36,0.0363,core,9
Significant-Gravitas/AutoGPT,cursor[bot],0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,autogpt-pr-reviewer-in-dev[bot],0.08,0.0,periphery,2
Significant-Gravitas/AutoGPT,Swiftyos,0.08,0.0,periphery,2
Significant-Gravitas/AutoGPT,copilot-pull-request-reviewer[bot],0.08,0.0,periphery,2
Significant-Gravitas/AutoGPT,Otto-AGPT,0.12,0.0198,core,3
Significant-Gravitas/AutoGPT,Pwuts,0.08,0.0011,periphery,2
Significant-Gravitas/AutoGPT,SymbolStar,0.08,0.0,periphery,2
Significant-Gravitas/AutoGPT,Ari4ka,0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,anvyle,0.16,0.0004,core,4
Significant-Gravitas/AutoGPT,github-advanced-security[bot],0.08,0.0,periphery,2
Significant-Gravitas/AutoGPT,greptile-apps[bot],0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,autogpt-reviewer,0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,claude[bot],0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,qodo-code-review[bot],0.04,0.0,periphery,1
Significant-Gravitas/AutoGPT,copilot-swe-agent[bot],0.04,0.0,periphery,1
mastodon/mastodon,renovate[bot],0.2857,0.1429,core,4
mastodon/mastodon,ClearlyClaire,0.7143,0.6172,core,10
mastodon/mastodon,diondiondion,0.2143,0.022,core,3
mastodon/mastodon,ChaosExAnima,0.3571,0.3956,core,5
mastodon/mastodon,Gargron,0.2143,0.0,core,3
mastodon/mastodon,mjankowski,0.3571,0.0293,core,5
mastodon/mastodon,oneiros,0.5,0.0897,core,7
mastodon/mastodon,jotamartos,0.0714,0.0,periphery,1
mastodon/mastodon,gomasy,0.0714,0.0,periphery,1
mastodon/mastodon,tribela,0.0714,0.0,periphery,1
mastodon/mastodon,github-actions[bot],0.1429,0.0,periphery,2
mastodon/mastodon,renchap,0.1429,0.0,periphery,2
mastodon/mastodon,larouxn,0.1429,0.0,periphery,2
mastodon/mastodon,vmstan,0.0714,0.0,periphery,1
mastodon/mastodon,shleeable,0.0714,0.0,periphery,1
okfde/froide,krmax44,0.8,0.15,periphery,4
okfde/froide,noeddl,0.8,0.15,periphery,4
okfde/froide,n0ctua,0.4,0.0,periphery,2
okfde/froide,stefanw,0.8,0.15,periphery,4
okfde/froide,pajowu,0.8,0.15,periphery,4
okfde/froide,bikubi,0.4,0.0,periphery,2
openplans/shareabouts,mjumbewu,1.0,1.0,core,2
openplans/shareabouts,copilot-pull-request-reviewer[bot],0.5,0.0,periphery,1
openplans/shareabouts,BenSturmfels,0.5,0.0,periphery,1
mysociety/ceuk-marking,struan,1.0,0.6667,core,3
mysociety/ceuk-marking,zarino,0.6667,0.0,periphery,2
mysociety/ceuk-marking,alexander-griffen,0.6667,0.0,periphery,2
mysociety/ceuk-marking,ajparsons,0.3333,0.0,periphery,1
